,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer
10617,Harry Potter and the Deathly Hallows - Part 1,PC,2010.0,Action,Electronic Arts,0.08,0.02,0.21618316831682832,0.01,0.1,37.0,5.0,4.1,33.0,EA Bright Light
10619,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PS2,2005.0,Platform,Global Star,0.05,0.04,0.21618316831682832,0.01,0.1,49.0,9.0,8.0,11.0,High Voltage Software
10621,Resident Evil: Revelations 2,XOne,2015.0,Action,Capcom,0.07,0.02,0.21618316831682832,0.01,0.1,75.0,22.0,7.5,106.0,Capcom
10623,Vanishing Point,PS,2001.0,Racing,Acclaim Entertainment,0.06,0.04,0.21618316831682832,0.01,0.1,68.0,11.0,7.212795600366628,188.21136571952337,Clockwork Games
10628,Alien Hominid,PS2,2004.0,Shooter,Zoo Digital Publishing,0.05,0.04,0.21618316831682832,0.01,0.1,78.0,47.0,8.3,13.0,The Behemoth
10646,Puss in Boots,DS,2011.0,Action,THQ,0.08,0.01,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,ImaginEngine
10647,Tom Clancy's Ghost Recon: Predator,PSP,2010.0,Shooter,Ubisoft,0.07,0.02,0.21618316831682832,0.02,0.1,54.0,15.0,7.212795600366628,188.21136571952337,Virtuos
10648,Murdered: Soul Suspect,X360,2014.0,Action,Square Enix,0.06,0.03,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,7.2,57.0,Airtight Games
10650,Deca Sports DS,DS,2009.0,Sports,Hudson Soft,0.07,0.02,0.21618316831682832,0.01,0.1,57.0,10.0,7.212795600366628,188.21136571952337,Hudson Soft
10651,nail'd,X360,2010.0,Racing,Deep Silver,0.08,0.02,0.21618316831682832,0.01,0.1,64.0,49.0,7.1,16.0,Techland
10653,Bullet Witch,X360,2006.0,Shooter,Atari,0.07,0.01,0.02,0.01,0.1,55.0,59.0,6.1,41.0,Cavia Inc.
10660,King's Field: The Ancient City,PS2,2001.0,Role-Playing,Metro 3D,0.05,0.04,0.21618316831682832,0.01,0.1,60.0,14.0,8.5,13.0,From Software
10663,Leisure Suit Larry: Box Office Bust,PS3,2009.0,Adventure,Codemasters,0.06,0.03,0.21618316831682832,0.01,0.1,17.0,11.0,1.7,37.0,Team 17
10673,Generator Rex: Agent of Providence,3DS,2011.0,Action,Activision,0.07,0.02,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Virtuos
10676,World Series of Poker 2008: Battle for the Bracelets,PS3,2007.0,Misc,Activision,0.08,0.01,0.21618316831682832,0.01,0.1,75.0,6.0,7.212795600366628,188.21136571952337,Left Field Productions
10682,X-Men: Destiny,Wii,2011.0,Action,Activision,0.07,0.02,0.21618316831682832,0.01,0.1,36.0,10.0,4.5,15.0,Silicon Knights
10684,Contact,DS,2006.0,Role-Playing,Rising Star Games,0.07,0.2819141381536318,0.03,0.01,0.1,73.0,36.0,8.2,35.0,Grasshopper Manufacture
10687,Happy Feet Two,DS,2006.0,Action,Warner Bros. Interactive Entertainment,0.08,0.01,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,WayForward
10689,NBA 2K16,PC,2015.0,Sports,Take-Two Interactive,0.03,0.06,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,5.7,65.0,2K Sports
10692,Marvel Super Hero Squad: The Infinity Gauntlet,3DS,2011.0,Action,THQ,0.07,0.02,0.21618316831682832,0.01,0.1,54.0,4.0,7.212795600366628,188.21136571952337,THQ
10697,Harry Potter and the Deathly Hallows - Part 2,PC,2011.0,Action,Electronic Arts,0.05,0.04,0.21618316831682832,0.01,0.1,43.0,12.0,5.0,56.0,THQ
10699,Tom Clancy's HAWX 2,Wii,2010.0,Action,Ubisoft,0.06,0.03,0.21618316831682832,0.01,0.1,47.0,11.0,7.212795600366628,188.21136571952337,Ubisoft
10703,Opoona,Wii,2007.0,Role-Playing,Tecmo Koei,0.08,0.2819141381536318,0.01,0.01,0.1,65.0,33.0,7.7,14.0,ArtePiazza
10704,Big League Sports,Wii,2008.0,Sports,Activision,0.09,0.01,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,1.4,10.0,Koolhaus Games
10708,Steins;Gate,PSV,2013.0,Adventure,PQube,0.04,0.04,0.21618316831682832,0.02,0.1,83.0,16.0,9.2,87.0,5pb
10709,Piglet's Big Game,PS2,2003.0,Platform,Gotham Games,0.05,0.04,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Doki Denki
10720,Cate West: The Vanishing Files,DS,2008.0,Adventure,Oxygen Interactive,0.08,0.01,0.21618316831682832,0.01,0.1,68.0,4.0,7.212795600366628,188.21136571952337,Magellan Interactive
10721,Star Trek: Shattered Universe,PS2,2004.0,Simulation,Global Star,0.05,0.04,0.21618316831682832,0.01,0.1,42.0,19.0,8.3,18.0,Starsphere Interactive
10726,EVE: Valkyrie,PS4,2016.0,Shooter,CCP,0.03,0.05,0.21618316831682832,0.02,0.1,73.0,26.0,6.3,37.0,CCP
10737,Natural Doctrine,PS4,2014.0,Role-Playing,Nippon Ichi Software,0.05,0.02,0.02,0.01,0.1,53.0,31.0,6.0,79.0,Kadokawa
10738,NeverDead,X360,2012.0,Shooter,Konami Digital Entertainment,0.06,0.03,0.21618316831682832,0.01,0.1,52.0,46.0,5.5,65.0,Rebellion
10739,EyeToy: Operation Spy,PS2,2005.0,Action,Sony Computer Entertainment,0.05,0.04,0.21618316831682832,0.01,0.1,53.0,23.0,7.212795600366628,188.21136571952337,SCEE London Studio
10740,MotoGP 07,PS2,2007.0,Racing,Capcom,0.05,0.04,0.21618316831682832,0.01,0.1,62.0,26.0,9.1,7.0,Milestone
10741,Blades of Time,PS3,2012.0,Action,Konami Digital Entertainment,0.04,0.03,0.01,0.01,0.1,53.0,19.0,7.2,22.0,Gaijin Entertainment
10743,Thor: God of Thunder,3DS,2011.0,Action,Sega,0.06,0.03,0.21618316831682832,0.01,0.1,55.0,10.0,4.2,5.0,Red Fly Studio
10745,Ridge Racer 2,PSP,2006.0,Racing,Sony Computer Entertainment,0.45212126009183,0.02,0.07,0.01,0.1,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Bandai Namco Games
10746,Pro Evolution Soccer 2016,X360,2015.0,Sports,Konami Digital Entertainment,0.04,0.05,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,7.0,34.0,Konami
10748,Cubic Ninja,3DS,2011.0,Platform,Ubisoft,0.05,0.04,0.21618316831682832,0.01,0.1,51.0,15.0,5.9,14.0,AQ Interactive
10750,Ben 10 Galactic Racing,X360,2011.0,Racing,D3Publisher,0.07,0.02,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Monkey Bar Games
10756,Angry Birds Star Wars,WiiU,2013.0,Strategy,Activision,0.05,0.04,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,6.8,17.0,Exient Entertainment
10759,Star Wars: Lethal Alliance,DS,2006.0,Action,Ubisoft,0.08,0.01,0.21618316831682832,0.01,0.1,57.0,15.0,7.212795600366628,188.21136571952337,Ubisoft Casablanca
10770,Guilty Gear Isuka,PS2,2004.0,Fighting,505 Games,0.05,0.04,0.21618316831682832,0.01,0.1,73.0,39.0,7.5,13.0,Arc System Works
10772,Horse Life Adventures,DS,2008.0,Simulation,Deep Silver,0.08,0.01,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Neko Entertainment
10777,Global Touring Challenge: Africa,PS2,2001.0,Racing,Rage Software,0.05,0.04,0.21618316831682832,0.01,0.1,64.0,12.0,7.212795600366628,188.21136571952337,Rage Software
10778,Shovel Knight,WiiU,2015.0,Platform,Yacht Club Games,0.05,0.04,0.21618316831682832,0.01,0.1,88.0,24.0,8.3,280.0,Yacht Club Games
10784,Operation Abyss: New Tokyo Legacy,PSV,2014.0,Role-Playing,Nippon Ichi Software,0.02,0.2819141381536318,0.06,0.01,0.1,66.0,25.0,7.3,24.0,Experience Inc.
10785,Skylanders: Spyro's Adventure,PC,2011.0,Action,Activision,0.05,0.03,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,3.5,15.0,Toys for Bob
10792,iCarly 2: iJoin The Click!,Wii,2010.0,Adventure,Activision,0.08,0.01,0.21618316831682832,0.01,0.1,70.84898545519842,30.43616448195367,9.0,10.0,Big Blue Bubble Inc.
10803,Samurai Warriors 4: Empires,PS4,2015.0,Action,Tecmo Koei,0.02,0.01,0.06,0.01,0.1,71.0,29.0,6.5,15.0,Omega Force
10806,Steel Battalion,XB,2002.0,Simulation,Microsoft Game Studios,0.05,0.02,0.02,0.09687302089929206,0.1,83.0,20.0,8.5,20.0,Capcom
10811,Cartoon Network: Punch Time Explosion,3DS,2011.0,Fighting,Deep Silver,0.07,0.02,0.21618316831682832,0.01,0.1,58.0,16.0,5.9,28.0,Papaya Studios
10820,Lego Star Wars: The Force Awakens,PSV,2016.0,Action,Warner Bros. Interactive Entertainment,0.01,0.06,0.01,0.02,0.1,70.84898545519842,30.43616448195367,7.1,13.0,TT Games
10822,Skylanders Imaginators,XOne,2016.0,Platform,Activision,0.05,0.04,0.21618316831682832,0.01,0.1,78.0,14.0,6.0,8.0,Toys for Bob
10827,Shox,PS2,2002.0,Racing,Electronic Arts,0.05,0.04,0.21618316831682832,0.01,0.09,78.0,16.0,7.212795600366628,188.21136571952337,Electronic Arts
10828,Rio,X360,2011.0,Misc,THQ,0.05,0.03,0.21618316831682832,0.01,0.09,60.0,16.0,7.0,7.0,Eurocom Entertainment Software
10834,Disney's Aladdin in Nasira's Revenge,PS,2000.0,Action,Sony Computer Entertainment,0.05,0.04,0.21618316831682832,0.01,0.09,61.0,11.0,8.3,7.0,Argonaut Games
10840,Barnyard,PS2,2006.0,Action,THQ,0.05,0.04,0.21618316831682832,0.01,0.09,62.0,13.0,8.7,10.0,Blue Tongue Entertainment
10841,Ultimate Marvel vs. Capcom 3,PS3,2011.0,Fighting,Capcom,0.45212126009183,0.04,0.04,0.01,0.09,80.0,36.0,6.2,114.0,Capcom
10842,MindJack,X360,2011.0,Shooter,Square Enix,0.07,0.02,0.21618316831682832,0.01,0.09,43.0,42.0,1.2,116.0,FeelPlus
10848,Just Dance 2017,WiiU,2016.0,Misc,Ubisoft,0.03,0.06,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Ubisoft Paris
10856,Pac-Man and the Ghostly Adventures 2,PS3,2014.0,Adventure,Namco Bandai Games,0.05,0.03,0.21618316831682832,0.02,0.09,59.0,11.0,6.3,4.0,Vicious Cycle
10859,Speed Kings,PS2,2003.0,Racing,Acclaim Entertainment,0.05,0.04,0.21618316831682832,0.01,0.09,61.0,13.0,7.8,6.0,Climax Group
10860,Dungeons,PC,2011.0,Strategy,Kalypso Media,0.07,0.02,0.21618316831682832,0.01,0.09,65.0,35.0,4.6,106.0,Realmforge Studios
10862,Winter Stars,X360,2011.0,Sports,Deep Silver,0.05,0.03,0.21618316831682832,0.01,0.09,46.0,9.0,6.5,4.0,49Games
10867,Bladestorm: The Hundred Years' War,X360,2007.0,Action,Tecmo Koei,0.08,0.01,0.21618316831682832,0.01,0.09,63.0,26.0,6.8,16.0,Omega Force
10877,Forever Kingdom,PS2,2001.0,Role-Playing,From Software,0.02,0.02,0.04,0.01,0.09,64.0,13.0,7.8,6.0,From Software
10880,Populous DS,DS,2008.0,Strategy,Rising Star Games,0.07,0.2819141381536318,0.02,0.01,0.09,60.0,20.0,7.212795600366628,188.21136571952337,Genki
10882,Young Justice: Legacy,PS3,2013.0,Action,Namco Bandai Games,0.06,0.01,0.21618316831682832,0.02,0.09,70.84898545519842,30.43616448195367,4.9,15.0,Freedom Factory Studios
10884,Raven Squad: Operation Hidden Dagger,X360,2009.0,Shooter,Evolved Games,0.08,0.01,0.21618316831682832,0.01,0.09,38.0,22.0,3.5,37.0,Atomic Motion
10885,Age of Empires II: The Age of Kings,PC,1999.0,Strategy,Microsoft Game Studios,0.01,0.08,0.21618316831682832,0.01,0.09,92.0,21.0,9.0,801.0,Ensemble Studios
10886,Family Party: 30 Great Games,Wii,2008.0,Misc,D3Publisher,0.08,0.01,0.21618316831682832,0.01,0.09,42.0,10.0,1.0,7.0,Tamsoft
10887,Shining Tears,PS2,2004.0,Role-Playing,Sega,0.05,0.04,0.21618316831682832,0.01,0.09,61.0,14.0,6.5,11.0,Nex Entertainment
10890,Scaler,PS2,2004.0,Platform,Take-Two Interactive,0.05,0.04,0.21618316831682832,0.01,0.09,70.0,20.0,8.6,18.0,Artificial Mind and Movement
10891,Halo 2,PC,2007.0,Shooter,Microsoft Game Studios,0.01,0.06,0.21618316831682832,0.02,0.09,72.0,32.0,5.6,216.0,Microsoft Game Studios
10893,Gradius V,PS2,2004.0,Shooter,Konami Digital Entertainment,0.05,0.04,0.21618316831682832,0.01,0.09,82.0,46.0,8.5,13.0,Treasure
10895,Medal of Honor: Vanguard,Wii,2007.0,Shooter,Electronic Arts,0.06,0.03,0.21618316831682832,0.01,0.09,56.0,29.0,7.0,24.0,BudCat
10900,Beaterator,PSP,2009.0,Misc,Take-Two Interactive,0.06,0.02,0.21618316831682832,0.02,0.09,80.0,44.0,7.8,12.0,Rockstar Leeds
10905,Arcania: Gothic 4,X360,2010.0,Role-Playing,JoWood Productions,0.04,0.04,0.01,0.01,0.09,64.0,21.0,5.2,52.0,Spellbound
10909,Psychonauts,PS2,2005.0,Platform,Majesco Entertainment,0.05,0.04,0.21618316831682832,0.01,0.09,86.0,33.0,8.7,61.0,BudCat
10910,Code Lyoko: Quest for Infinity,Wii,2007.0,Action,Game Factory,0.07,0.01,0.21618316831682832,0.01,0.09,58.0,15.0,8.5,8.0,The Game Factory
10916,ESPN NBA 2Night,PS2,2000.0,Sports,Konami Digital Entertainment,0.05,0.04,0.21618316831682832,0.01,0.09,62.0,8.0,7.212795600366628,188.21136571952337,Konami
10922,PAC-MAN and the Ghostly Adventures,3DS,2013.0,Platform,Namco Bandai Games,0.05,0.04,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Inti Creates
10923,Digimon Rumble Arena 2,PS2,2004.0,Fighting,Atari,0.05,0.04,0.21618316831682832,0.01,0.09,63.0,9.0,7.3,23.0,Black Ship Games
10924,Dora the Explorer: Dora Saves the Crystal Kingdom,PS2,2009.0,Misc,Take-Two Interactive,0.05,0.04,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Take-Two Interactive
10926,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016.0,Action,Activision,0.05,0.02,0.21618316831682832,0.02,0.09,44.0,49.0,5.5,163.0,PlatinumGames
10927,Ribbit King,PS2,2003.0,Sports,Atari,0.05,0.04,0.21618316831682832,0.01,0.09,58.0,10.0,6.5,4.0,Bandai
10938,Touch Detective,DS,2006.0,Adventure,505 Games,0.06,0.02,0.21618316831682832,0.01,0.09,60.0,25.0,6.8,6.0,BeeWorks
10940,Imagine: Reporter,DS,2010.0,Simulation,Ubisoft,0.08,0.01,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Magic Pockets
10950,Bloody Roar 4,PS2,2003.0,Fighting,Konami Digital Entertainment,0.05,0.04,0.21618316831682832,0.01,0.09,59.0,25.0,8.6,43.0,Eighting
10951,Let's Ride! Silver Buckle Stables,PS2,2006.0,Sports,THQ,0.05,0.04,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.8,6.0,Coresoft
10960,Steins;Gate 0,PSV,2015.0,Adventure,PQube,0.45212126009183,0.03,0.05,0.01,0.09,86.0,7.0,9.3,20.0,5pb
10962,Dance on Broadway,PS3,2011.0,Misc,Ubisoft,0.05,0.03,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Longtail Studios
10966,Wild ARMs: Alter Code F,PS2,2003.0,Role-Playing,Sony Computer Entertainment,0.05,0.04,0.21618316831682832,0.01,0.09,73.0,25.0,8.3,26.0,Media Vision
10967,Army Corps of Hell,PSV,2011.0,Action,Square Enix,0.04,0.04,0.21618316831682832,0.02,0.09,57.0,43.0,6.6,28.0,"Entersphere, Inc."
10969,Mind Quiz,PSP,2006.0,Action,Ubisoft,0.08,0.01,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Ubisoft
10972,Ultimate Mortal Kombat,DS,2007.0,Fighting,Midway Games,0.07,0.01,0.21618316831682832,0.01,0.09,73.0,26.0,8.6,22.0,Other Ocean Interactive
10977,Total Overdose: A Gunslinger's Tale in Mexico,PS2,2005.0,Shooter,Eidos Interactive,0.04,0.04,0.21618316831682832,0.01,0.09,71.0,36.0,9.0,25.0,Deadline Games
10978,Island Xtreme Stunts,PS2,2002.0,Action,Electronic Arts,0.04,0.03,0.21618316831682832,0.01,0.09,63.0,4.0,7.212795600366628,188.21136571952337,Silicon Dreams
10979,Agassi Tennis Generation,PS2,2003.0,Sports,DreamCatcher Interactive,0.04,0.03,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,6.0,4.0,Aqua Pacific
10981,Metal Slug X,PS,2001.0,Shooter,Virgin Interactive,0.05,0.03,0.21618316831682832,0.01,0.09,85.0,9.0,8.8,31.0,ProSoft
10983,Romance of the Three Kingdoms X,PS2,2005.0,Strategy,Tecmo Koei,0.04,0.03,0.21618316831682832,0.01,0.09,71.0,13.0,8.5,10.0,Koei
10985,Prinny: Can I Really Be the Hero?,PSP,2008.0,Platform,Tecmo Koei,0.03,0.2819141381536318,0.05,0.01,0.09,72.0,45.0,7.0,41.0,Nippon Ichi Software
10987,Green Lantern: Rise of the Manhunters,Wii,2011.0,Action,Warner Bros. Interactive Entertainment,0.05,0.03,0.21618316831682832,0.01,0.09,46.0,4.0,7.212795600366628,188.21136571952337,Double Helix Games
10995,Alvin and the Chipmunks: Chipwrecked,Wii,2011.0,Misc,505 Games,0.07,0.01,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Behaviour Interactive
10996,NHL 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.08,0.01,0.21618316831682832,0.01,0.09,74.0,24.0,7.212795600366628,188.21136571952337,Kush Games
11003,Road Trip,PS2,2002.0,Racing,Play It,0.04,0.03,0.21618316831682832,0.01,0.09,80.0,4.0,9.0,41.0,Takara
11004,Monopoly Collection,Wii,2011.0,Misc,Electronic Arts,0.02,0.07,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Virtuos
11013,Project Eden,PS2,2001.0,Action,Eidos Interactive,0.04,0.03,0.21618316831682832,0.01,0.09,71.0,20.0,7.8,8.0,Core Design Ltd.
11014,Riviera: The Promised Land,PSP,2006.0,Role-Playing,505 Games,0.07,0.2819141381536318,0.02,0.01,0.09,68.0,11.0,7.7,17.0,Sting
11015,Digimon All-Star Rumble,PS3,2014.0,Fighting,Namco Bandai Games,0.06,0.02,0.21618316831682832,0.02,0.09,49.0,12.0,5.8,32.0,Prope
11018,Driver: Renegade,3DS,2011.0,Racing,Ubisoft,0.05,0.04,0.21618316831682832,0.01,0.09,48.0,13.0,5.0,20.0,Ubisoft
11020,Kawasaki Quad Bikes,Wii,2007.0,Racing,Data Design Interactive,0.07,0.01,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Data Design Interactive
11022,May's Mystery: Forbidden Memories,DS,2011.0,Puzzle,Mastertronic,0.04,0.04,0.21618316831682832,0.01,0.09,70.0,5.0,7.212795600366628,188.21136571952337,"Mastertronic, V5 Play Studio"
11023,Yaiba: Ninja Gaiden Z,PS3,2014.0,Action,Tecmo Koei,0.05,0.03,0.21618316831682832,0.02,0.09,43.0,46.0,4.5,84.0,"Spark Unlimited, comcept"
11024,Castlevania: Lords of Shadow 2,X360,2014.0,Action,Konami Digital Entertainment,0.02,0.06,0.21618316831682832,0.01,0.09,70.0,22.0,7.8,239.0,Mercury Steam
11025,Ghosthunter,PS2,2003.0,Action,Sony Computer Entertainment,0.04,0.03,0.21618316831682832,0.01,0.09,69.0,44.0,8.7,22.0,SCE Studio Cambridge
11029,Mimana Iyar Chronicle,PSP,2009.0,Role-Playing,GungHo,0.07,0.2819141381536318,0.01,0.01,0.09,45.0,6.0,5.8,8.0,GungHo
11030,Michael Jackson: The Experience,PSV,2011.0,Misc,Ubisoft,0.04,0.03,0.21618316831682832,0.02,0.09,57.0,27.0,5.8,19.0,Ubisoft
11034,Tom Clancy's EndWar,DS,2008.0,Strategy,Ubisoft,0.08,0.01,0.21618316831682832,0.01,0.09,69.0,11.0,5.8,4.0,"Funatics Software, Funatics"
11038,JASF: Jane's Advanced Strike Fighters,X360,2011.0,Simulation,Deep Silver,0.06,0.02,0.21618316831682832,0.01,0.09,45.0,5.0,4.5,8.0,Trickstar Games
11039,The Smurfs 2,PS3,2013.0,Platform,Ubisoft,0.02,0.06,0.21618316831682832,0.02,0.09,70.84898545519842,30.43616448195367,5.0,7.0,WayForward
11041,Disgaea Infinite,PSP,2010.0,Adventure,Nippon Ichi Software,0.07,0.2819141381536318,0.01,0.01,0.09,64.0,15.0,4.4,40.0,Nippon Ichi Software
11044,Phantom Brave: The Hermuda Triangle,PSP,2010.0,Role-Playing,Nippon Ichi Software,0.06,0.2819141381536318,0.03,0.01,0.09,65.0,16.0,7.3,11.0,Nippon Ichi Software
11048,Carnival Games: Wild West 3D,3DS,2011.0,Misc,Take-Two Interactive,0.06,0.02,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Take-Two Interactive
11051,The Wolf Among Us,PS3,2014.0,Adventure,Telltale Games,0.05,0.02,0.21618316831682832,0.02,0.09,70.84898545519842,30.43616448195367,8.2,48.0,Take-Two Interactive
11053,Rugby 2005,PS2,2005.0,Sports,Electronic Arts,0.04,0.03,0.21618316831682832,0.01,0.09,71.0,15.0,8.6,19.0,HB Studios Multimedia
11066,Rugby 15,PS3,2015.0,Sports,Bigben Interactive,0.03,0.05,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,HB Studios Multimedia
11067,Spectral Force Genesis,DS,2008.0,Role-Playing,Nobilis,0.08,0.2819141381536318,0.01,0.01,0.09,46.0,8.0,7.0,5.0,"Neverland, Idea Factory"
11070,Last Rebellion,PS3,2010.0,Role-Playing,Nippon Ichi Software,0.06,0.01,0.01,0.01,0.09,44.0,30.0,4.6,34.0,Hit Maker
11073,Ben 10 Galactic Racing,PS3,2011.0,Racing,D3Publisher,0.06,0.02,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Monkey Bar Games
11076,DriveClub VR,PS4,2016.0,Racing,Sony Computer Entertainment,0.03,0.05,0.21618316831682832,0.01,0.09,67.0,34.0,7.4,110.0,Evolution Studios
11078,Truth or Lies,PS3,2010.0,Misc,THQ,0.06,0.02,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,THQ
11080,Quantum Theory,X360,2010.0,Shooter,Tecmo Koei,0.06,0.02,0.21618316831682832,0.01,0.09,37.0,39.0,3.6,31.0,Tecmo
11082,Skylanders Imaginators,X360,2016.0,Platform,Activision,0.04,0.05,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Toys for Bob
11092,Back to the Future: The Game,PS3,2011.0,Adventure,Telltale Games,0.07,0.01,0.21618316831682832,0.01,0.09,66.0,5.0,6.8,51.0,Telltale Games
11094,Space Invaders Extreme,PSP,2008.0,Shooter,Square Enix,0.06,0.01,0.01,0.01,0.09,84.0,29.0,6.8,13.0,Taito Corporation
11096,Mystic Heroes,GC,2002.0,Action,Tecmo Koei,0.03,0.01,0.04,0.09687302089929206,0.09,67.0,13.0,8.5,26.0,Koei
11103,Arslan: The Warriors of Legend,PS4,2015.0,Action,Tecmo Koei,0.03,0.01,0.04,0.01,0.09,69.0,43.0,6.6,23.0,Omega Force
11107,Freestyle Metal X,PS2,2003.0,Racing,Midway Games,0.04,0.03,0.21618316831682832,0.01,0.09,67.0,25.0,8.3,17.0,Deibus Studios
11112,Dark Angel: Vampire Apocalypse,PS2,2001.0,Role-Playing,Metro 3D,0.04,0.03,0.21618316831682832,0.01,0.09,53.0,9.0,5.6,5.0,Metro3D
11114,Damnation,PS3,2009.0,Shooter,Codemasters,0.07,0.01,0.21618316831682832,0.01,0.09,36.0,36.0,2.8,40.0,Blue Omega
11119,Playmobil Circus,Wii,2009.0,Action,Mindscape,0.06,0.02,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,Dreamcatcher
11125,Pipe Mania,DS,2008.0,Puzzle,Empire Interactive,0.08,0.01,0.21618316831682832,0.01,0.09,71.0,13.0,7.212795600366628,188.21136571952337,Razorworks
11126,Dora's Big Birthday Adventure,DS,2010.0,Misc,Take-Two Interactive,0.08,0.01,0.21618316831682832,0.01,0.09,70.84898545519842,30.43616448195367,7.212795600366628,188.21136571952337,2K Play
11129,Supreme Commander,X360,2008.0,Strategy,505 Games,0.07,0.01,0.21618316831682832,0.01,0.09,56.0,24.0,5.7,19.0,Hellbent Games
11138,Crimson Sea,XB,2002.0,Action,Tecmo Koei,0.04,0.01,0.04,0.09687302089929206,0.09,78.0,19.0,8.2,10.0,Koei
11139,FIFA Street 3,DS,2008.0,Sports,Electronic Arts,0.06,0.02,0.21618316831682832,0.01,0.09,56.0,8.0,7.212795600366628,188.21136571952337,"EA Canada, Exient Entertainment"
